"","age","rate","value"
"1","0_to_4",3.5,56
"2","75_to_79",70.9,737
"3","55_to_59",32.6,646
"4","60_to_64",34.1,540
"5","25_to_29",26.6,451
"6","45_to_49",31.2,534
"7","85_to_89",164.3,869
"8","80_to_84",105.9,852
"9","65_to_69",37.1,536
"10","90+",220.8,775
"11","70_to_74",43.4,629
"12","20_to_24",14,210
"13","50_to_54",36,675
"14","5_to_9",0.8,15
"15","15_to_19",4.7,77
"16","40_to_44",23.7,446
"17","35_to_39",23,439
"18","10_to_14",1.7,29
"19","30_to_34",27.4,512
