"","age","rate","value"
"1","75_to_79",98.1,884
"2","80_to_84",144,915
"3","40_to_44",21.1,390
"4","55_to_59",33.2,639
"5","90+",284.5,473
"6","35_to_39",18.3,348
"7","70_to_74",58.4,777
"8","0_to_4",4.6,78
"9","15_to_19",2.8,49
"10","20_to_24",8.6,137
"11","85_to_89",207.5,728
"12","65_to_69",47.2,638
"13","60_to_64",43,656
"14","10_to_14",1.2,22
"15","25_to_29",14.2,255
"16","30_to_34",16.4,317
"17","50_to_54",35.3,649
"18","45_to_49",27.6,470
"19","5_to_9",1.1,20
