"","age","rate","value"
"1","90+",305.7,1073
"2","70_to_74",63.7,923
"3","40_to_44",32.9,620
"4","0_to_4",4.8,77
"5","30_to_34",36.1,675
"6","35_to_39",30.7,585
"7","45_to_49",44.9,770
"8","60_to_64",47.6,754
"9","80_to_84",159.1,1280
"10","25_to_29",37.3,632
"11","15_to_19",5.6,92
"12","55_to_59",45.6,903
"13","20_to_24",19.8,298
"14","5_to_9",1.1,21
"15","10_to_14",2.2,38
"16","50_to_54",49.6,930
"17","85_to_89",224.4,1187
"18","75_to_79",104.8,1090
"19","65_to_69",51.1,738
