age,rate,value
0_to_4,1314.9,1063
5_to_9,1073.3,1198
10_to_14,2000.5,1792
15_to_19,5419.6,4775
20_to_24,7749.1,6438
25_to_29,6300.3,6052
30_to_34,5516.3,5611
35_to_39,5412.3,5233
40_to_44,5339.8,4993
45_to_49,6331.1,5438
50_to_54,5740.9,5861
55_to_59,4568.5,5171
60_to_64,3557.2,3520
65_to_69,2044.3,1913
70_to_74,1851.1,1715
75_to_79,2323,1563
80_to_84,3281.5,1643
85_to_89,5008.9,1627
90+,8129.7,1693
