age,rate,value
0_to_4,1004.7,851
5_to_9,903,956
10_to_14,1610.3,1517
15_to_19,3492.5,3238
20_to_24,4884.7,4362
25_to_29,3469.9,3690
30_to_34,3243.8,3456
35_to_39,3201.5,3082
40_to_44,3207.4,2932
45_to_49,3894.2,3258
50_to_54,3504.8,3399
55_to_59,3081.3,3306
60_to_64,2503.7,2351
65_to_69,1789.7,1585
70_to_74,1719.8,1490
75_to_79,2403.3,1430
80_to_84,3186.3,1265
85_to_89,4430.7,948
90+,6893,668
