"","age","rate","value"
"1","30_to_34",2.5,47
"2","15_to_19",0.7,11
"3","70_to_74",1.9,27
"4","60_to_64",2.1,34
"5","85_to_89",2.5,13
"6","5_to_9",0.1,1
"7","10_to_14",0.3,5
"8","45_to_49",2.2,38
"9","50_to_54",2.3,44
"10","35_to_39",1.6,31
"11","20_to_24",1.7,25
"12","25_to_29",2.9,49
"13","40_to_44",2.2,42
"14","0_to_4",0.2,4
"15","80_to_84",1.7,14
"16","90+",2.6,9
"17","55_to_59",1.8,36
"18","75_to_79",1.4,15
"19","65_to_69",1.4,20
