"","age","rate","value"
"1","60_to_64",8.6,132
"2","75_to_79",17.1,154
"3","0_to_4",0.6,11
"4","65_to_69",10.3,140
"5","45_to_49",6.4,108
"6","10_to_14",0.6,10
"7","40_to_44",5.2,96
"8","55_to_59",7.3,141
"9","35_to_39",5,95
"10","20_to_24",3.9,62
"11","80_to_84",21.2,135
"12","50_to_54",8.2,150
"13","15_to_19",0.7,12
"14","30_to_34",5.4,104
"15","25_to_29",5.6,100
"16","90+",40.3,67
"17","70_to_74",10.5,140
"18","5_to_9",0.4,8
"19","85_to_89",33.9,119
