"","age","rate","value"
"1","65_to_69",151.8,2054
"2","85_to_89",646.7,2269
"3","20_to_24",21,334
"4","90+",845.2,1405
"5","50_to_54",107.2,1972
"6","35_to_39",52,988
"7","40_to_44",65.7,1214
"8","60_to_64",136.8,2090
"9","70_to_74",183.1,2435
"10","15_to_19",7.5,129
"11","25_to_29",39.5,708
"12","30_to_34",45.1,872
"13","55_to_59",109.3,2106
"14","45_to_49",92.8,1578
"15","10_to_14",3.4,61
"16","80_to_84",453.5,2882
"17","75_to_79",310.2,2794
"18","0_to_4",11,187
"19","5_to_9",2.9,52
