"","age","rate","value"
"1","70_to_74",207.4,2759
"2","50_to_54",121.4,2233
"3","85_to_89",735.1,2579
"4","60_to_64",156.3,2387
"5","25_to_29",46.5,834
"6","35_to_39",59.9,1138
"7","80_to_84",514.4,3269
"8","55_to_59",125.4,2416
"9","0_to_4",12,204
"10","45_to_49",106.7,1814
"11","20_to_24",23.7,376
"12","65_to_69",170.9,2312
"13","90+",960.7,1597
"14","15_to_19",8,137
"15","10_to_14",3.9,71
"16","40_to_44",77.2,1427
"17","75_to_79",345.3,3110
"18","5_to_9",3.2,58
"19","30_to_34",52.4,1012
