age,rate,value
0_to_4,1641.5,1327
5_to_9,1289.3,1439
10_to_14,2383.5,2135
15_to_19,6102.9,5377
20_to_24,9170.6,7619
25_to_29,7586,7287
30_to_34,6705.9,6821
35_to_39,6535.5,6319
40_to_44,6372.9,5959
45_to_49,7608.2,6535
50_to_54,6847.7,6991
55_to_59,5465.2,6186
60_to_64,4283.9,4239
65_to_69,2507,2346
70_to_74,2242.8,2078
75_to_79,2760,1857
80_to_84,3770.9,1888
85_to_89,5744.7,1866
90+,9229.3,1922
