"","age","rate","value"
"1","10_to_14",3700.2,63855
"2","45_to_49",8350.6,143137
"3","90+",12653.9,44420
"4","85_to_89",7511.6,39731
"5","5_to_9",2067.2,38472
"6","0_to_4",2171.1,34877
"7","50_to_54",7864.6,147580
"8","35_to_39",8172.5,155883
"9","65_to_69",3498.9,50522
"10","55_to_59",6450.6,127756
"11","70_to_74",2898.5,42005
"12","60_to_64",5514.1,87376
"13","25_to_29",10343.7,175340
"14","30_to_34",9081,169659
"15","15_to_19",7519.1,122921
"16","80_to_84",4815.2,38736
"17","20_to_24",11382.8,171028
"18","75_to_79",3512.8,36532
"19","40_to_44",7639.8,143975
