"","age","rate","value"
"1","85_to_89",12.5,44
"2","90+",16.2,27
"3","45_to_49",4.7,80
"4","15_to_19",0.5,9
"5","30_to_34",4.4,85
"6","60_to_64",5.7,87
"7","70_to_74",5,66
"8","55_to_59",4.7,90
"9","25_to_29",4.6,82
"10","0_to_4",0.3,5
"11","40_to_44",3.8,70
"12","75_to_79",6.4,58
"13","20_to_24",3.6,57
"14","80_to_84",9.4,60
"15","65_to_69",6.3,85
"16","35_to_39",3.9,75
"17","50_to_54",5.4,100
"18","10_to_14",0.5,9
"19","5_to_9",0.4,7
