age,rate,value
0_to_4,2420.7,1957
5_to_9,1817,2028
10_to_14,3332.4,2985
15_to_19,8089.1,7127
20_to_24,12779.1,10617
25_to_29,10716.3,10294
30_to_34,9473.3,9636
35_to_39,9109.8,8808
40_to_44,8646.6,8085
45_to_49,10325.5,8869
50_to_54,9414.1,9611
55_to_59,7643,8651
60_to_64,6079.7,6016
65_to_69,3670.7,3435
70_to_74,3252,3013
75_to_79,4050.1,2725
80_to_84,5650.3,2829
85_to_89,8558.6,2780
90+,14079.2,2932
