"","age","rate","value"
"1","40_to_44",62,1168
"2","60_to_64",83.5,1323
"3","75_to_79",168.6,1753
"4","80_to_84",254.6,2048
"5","0_to_4",7.4,119
"6","65_to_69",80.6,1164
"7","55_to_59",80,1584
"8","15_to_19",8.8,144
"9","30_to_34",65,1215
"10","50_to_54",89.8,1685
"11","25_to_29",68.7,1164
"12","85_to_89",375.9,1988
"13","45_to_49",84.2,1443
"14","70_to_74",103.2,1496
"15","20_to_24",34.3,516
"16","5_to_9",1.9,36
"17","10_to_14",3.5,61
"18","35_to_39",56.5,1077
"19","90+",493.4,1732
