age,rate,value
0_to_4,1975.4,1597
5_to_9,1528.5,1706
10_to_14,2841.2,2545
15_to_19,7176.6,6323
20_to_24,11054.3,9184
25_to_29,9142.3,8782
30_to_34,8065.5,8204
35_to_39,7831.5,7572
40_to_44,7527.9,7039
45_to_49,8964.5,7700
50_to_54,8166.2,8337
55_to_59,6570.5,7437
60_to_64,5225.7,5171
65_to_69,3110.8,2911
70_to_74,2777.1,2573
75_to_79,3388.7,2280
80_to_84,4695.6,2351
85_to_89,6997.7,2273
90+,11351.7,2364
